source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Chile,0,3,0,2.5,Norway,has the best educational system,405,Norway,has the best educational system,Norway
Chile,0,3,0,2.5,Finland,has the best educational system,405,Finland,has the best educational system,Finland
Chile,0,3,0,2.5,China,has the best educational system,405,China,has the best educational system,China
Argentina,0,3,0,2.5,Argentina,has the best educational system,121,Argentina,has the best educational system,Argentina
Argentina,0,3,0,2.5,Norway,has the best educational system,121,Norway,has the best educational system,Norway
Argentina,0,3,0,2.5,Finland,has the best educational system,121,Finland,has the best educational system,Finland
Argentina,0,3,0,2.5,China,has the best educational system,121,China,has the best educational system,China
Chile,0,3,0,2.5,Chile,There is a career for software developers,405,Chile,There is a career for software developers,Chile
Chile,0,3,0,2.5,United States,There is a career for software developers,405,United States,There is a career for software developers,United States
Chile,0,3,0,2.5,Spain,There is a career for software developers,405,Spain,There is a career for software developers,Spain
Chile,0,3,0,2.5,Germany,There is a career for software developers,405,Germany,There is a career for software developers,Germany
Chile,0,3,0,2.5,China,There is a career for software developers,405,China,There is a career for software developers,China
Argentina,0,3,0,2.5,Chile,There is a career for software developers,121,Chile,There is a career for software developers,Chile
Argentina,0,3,0,2.5,United States,There is a career for software developers,121,United States,There is a career for software developers,United States
Argentina,0,3,0,2.5,Spain,There is a career for software developers,121,Spain,There is a career for software developers,Spain
Argentina,0,3,0,2.5,Germany,There is a career for software developers,121,Germany,There is a career for software developers,Germany
Argentina,0,3,0,2.5,China,There is a career for software developers,121,China,There is a career for software developers,China
Spain,0,3,0,2.5,Sweden,gastan más dinero,437,Sweden,gastan más dinero,Sweden
Spain,0,3,0,2.5,Norway,gastan más dinero,437,Norway,gastan más dinero,Norway
Spain,0,3,0,2.5,United Kingdom,gastan más dinero,437,United Kingdom,gastan más dinero,United Kingdom
Ecuador,0,3,0,2.5,Haiti,la pobreza es común,8,Haiti,la pobreza es común,Haiti
Ecuador,0,3,0,2.5,Ecuador,la pobreza es común,8,Ecuador,la pobreza es común,Ecuador
Ecuador,0,3,0,2.5,Peru,la pobreza es común,8,Peru,la pobreza es común,Peru
Ecuador,0,3,0,2.5,Colombia,la pobreza es común,8,Colombia,la pobreza es común,Colombia
Ecuador,0,3,0,2.5,Venezuela,la pobreza es común,8,Venezuela,la pobreza es común,Venezuela
Ecuador,0,3,0,2.5,Honduras,la pobreza es común,8,Honduras,la pobreza es común,Honduras
Ecuador,0,3,0,2.5,United States,gastan más dinero,8,United States,gastan más dinero,United States
Spain,0,3,0,2.5,Belgium,friendly,437,Belgium,friendly,Belgium
Peru,0,3,0,2.5,Peru,Usan perfume,231,Peru,Usan perfume,Peru
Spain,0,3,0,2.5,United States,There is a career for software developers,437,United States,There is a career for software developers,United States
Spain,0,3,0,2.5,Spain,comida muy rica,437,Spain,comida muy rica,Spain
Spain,0,3,0,2.5,Norway,educación de buena calidad,437,Norway,educación de buena calidad,Norway
Spain,0,3,0,2.5,Sweden,educación de buena calidad,437,Sweden,educación de buena calidad,Sweden
Spain,0,3,0,2.5,Mexico,Playas lindas,437,Mexico,Playas lindas,Mexico
Spain,0,3,0,2.5,Spain,Playas lindas,437,Spain,Playas lindas,Spain
Spain,0,3,0,2.5,Italy,Playas lindas,437,Italy,Playas lindas,Italy
Spain,0,3,0,2.5,Greece,Playas lindas,437,Greece,Playas lindas,Greece
Spain,0,3,0,2.5,Türkiye,Playas lindas,437,Türkiye,Playas lindas,Türkiye
Spain,0,3,0,2.5,Colombia,Alegres,437,Colombia,Alegres,Colombia
Spain,0,3,0,2.5,Italy,Alegres,437,Italy,Alegres,Italy
Spain,0,3,0,2.5,Egypt,Alegres,437,Egypt,Alegres,Egypt
Spain,0,3,0,2.5,Cuba,Alegres,437,Cuba,Alegres,Cuba
Spain,0,3,0,2.5,Mexico,Alegres,437,Mexico,Alegres,Mexico
Spain,0,3,0,2.5,Ecuador,Alegres,437,Ecuador,Alegres,Ecuador
Spain,0,3,0,2.5,Brazil,Alegres,437,Brazil,Alegres,Brazil
Spain,0,3,0,2.5,El Salvador,Alegres,437,El Salvador,Alegres,El Salvador
Spain,0,3,0,2.5,Dominican Republic,Alegres,437,Dominican Republic,Alegres,Dominican Republic
Spain,0,3,0,2.5,Guatemala,Alegres,437,Guatemala,Alegres,Guatemala
Spain,0,3,0,2.5,Jamaica,Alegres,437,Jamaica,Alegres,Jamaica
Spain,0,3,0,2.5,Uruguay,Alegres,437,Uruguay,Alegres,Uruguay
Spain,0,3,0,2.5,Argentina,Alegres,437,Argentina,Alegres,Argentina
Spain,0,3,0,2.5,Bolivia,Alegres,437,Bolivia,Alegres,Bolivia
Spain,0,3,0,2.5,Chile,Alegres,437,Chile,Alegres,Chile
Spain,0,3,0,2.5,Venezuela,Alegres,437,Venezuela,Alegres,Venezuela
Spain,0,3,0,2.5,Germany,There is a career for software developers,437,Germany,There is a career for software developers,Germany
Spain,0,3,0,2.5,Denmark,There is a career for software developers,437,Denmark,There is a career for software developers,Denmark
Spain,0,3,0,2.5,Sweden,There is a career for software developers,437,Sweden,There is a career for software developers,Sweden
Spain,0,3,0,2.5,France,There is a career for software developers,437,France,There is a career for software developers,France
Spain,0,3,0,2.5,United States,There is a career for software developers,437,United States,There is a career for software developers,United States
Spain,0,3,0,2.5,Spain,better at managing money,437,Spain,better at managing money,Spain
Spain,0,3,0,2.5,Switzerland,they don't like conflicts,437,Switzerland,they don't like conflicts,Switzerland
Spain,0,3,0,2.5,Argentina,enjoy cooking,437,Argentina,enjoy cooking,Argentina
Spain,0,3,0,2.5,Colombia,enjoy cooking,437,Colombia,enjoy cooking,Colombia
Spain,0,3,0,2.5,Venezuela,enjoy cooking,437,Venezuela,enjoy cooking,Venezuela
Spain,0,3,0,2.5,Thailand,enjoy cooking,437,Thailand,enjoy cooking,Thailand
Spain,0,3,0,2.5,France,enjoy cooking,437,France,enjoy cooking,France
Spain,0,3,0,2.5,Italy,enjoy cooking,437,Italy,enjoy cooking,Italy
Spain,0,3,0,2.5,Belgium,better at managing money,437,Belgium,better at managing money,Belgium
Spain,0,3,0,2.5,Denmark,better at managing money,437,Denmark,better at managing money,Denmark
Spain,0,3,0,2.5,Norway,better at managing money,437,Norway,better at managing money,Norway
Spain,0,3,0,2.5,Sweden,better at managing money,437,Sweden,better at managing money,Sweden
Spain,0,3,0,2.5,Switzerland,better at managing money,437,Switzerland,better at managing money,Switzerland
Spain,0,3,0,2.5,France,better at managing money,437,France,better at managing money,France
Spain,0,3,0,2.5,Luxembourg,better at managing money,437,Luxembourg,better at managing money,Luxembourg
Spain,0,3,0,2.5,Venezuela,la pobreza es común,437,Venezuela,la pobreza es común,Venezuela
Spain,0,3,0,2.5,Colombia,la pobreza es común,437,Colombia,la pobreza es común,Colombia
Spain,0,3,0,2.5,Cuba,la pobreza es común,437,Cuba,la pobreza es común,Cuba
Spain,0,3,0,2.5,Morocco,la pobreza es común,437,Morocco,la pobreza es común,Morocco
Spain,0,3,0,2.5,Egypt,la pobreza es común,437,Egypt,la pobreza es común,Egypt
Spain,0,3,0,2.5,Algeria,la pobreza es común,437,Algeria,la pobreza es común,Algeria
Spain,0,3,0,2.5,Tunisia,la pobreza es común,437,Tunisia,la pobreza es común,Tunisia
Spain,0,3,0,2.5,Zimbabwe,la pobreza es común,437,Zimbabwe,la pobreza es común,Zimbabwe
Spain,0,3,0,2.5,Syria,la pobreza es común,437,Syria,la pobreza es común,Syria
Spain,0,3,0,2.5,Sudan,la pobreza es común,437,Sudan,la pobreza es común,Sudan
Spain,0,3,0,2.5,Rwanda,la pobreza es común,437,Rwanda,la pobreza es común,Rwanda
Spain,0,3,0,2.5,Romania,la pobreza es común,437,Romania,la pobreza es común,Romania
Spain,0,3,0,2.5,Ethiopia,la pobreza es común,437,Ethiopia,la pobreza es común,Ethiopia
Spain,0,3,0,2.5,Brazil,la pobreza es común,437,Brazil,la pobreza es común,Brazil
Spain,0,3,0,2.5,Bolivia,la pobreza es común,437,Bolivia,la pobreza es común,Bolivia
Spain,0,3,0,2.5,Cabo Verde,la pobreza es común,437,Cabo Verde,la pobreza es común,Cabo Verde
Spain,0,3,0,2.5,DR Congo,la pobreza es común,437,DR Congo,la pobreza es común,DR Congo
Spain,0,3,0,2.5,Dominican Republic,la pobreza es común,437,Dominican Republic,la pobreza es común,Dominican Republic
Spain,0,3,0,2.5,Honduras,la pobreza es común,437,Honduras,la pobreza es común,Honduras
Spain,0,3,0,2.5,India,la pobreza es común,437,India,la pobreza es común,India
Spain,0,3,0,2.5,France,Capitalismo,437,France,Capitalismo,France
Spain,0,3,0,2.5,Germany,Capitalismo,437,Germany,Capitalismo,Germany
Chile,0,3,0,2.5,United States,Capitalismo,405,United States,Capitalismo,United States
Chile,0,3,0,2.5,United Arab Emirates,Capitalismo,405,United Arab Emirates,Capitalismo,United Arab Emirates
Chile,0,3,0,2.5,Italy,comida rica,405,Italy,comida rica,Italy
Chile,0,3,0,2.5,Venezuela,música y baile excepcionales,405,Venezuela,música y baile excepcionales,Venezuela
Chile,0,3,0,2.5,Dominican Republic,música y baile excepcionales,405,Dominican Republic,música y baile excepcionales,Dominican Republic
Chile,0,3,0,2.5,Albania,la pobreza es común,405,Albania,la pobreza es común,Albania
Chile,0,3,0,2.5,Algeria,la pobreza es común,405,Algeria,la pobreza es común,Algeria
Chile,0,3,0,2.5,Cambodia,la pobreza es común,405,Cambodia,la pobreza es común,Cambodia
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Central African Republic,la pobreza es común,405,Central African Republic,la pobreza es común,Central African Republic
Chile,0,3,0,2.5,Venezuela,comunistas,405,Venezuela,comunistas,Venezuela
Chile,0,3,0,2.5,Russia,comunistas,405,Russia,comunistas,Russia
Chile,0,3,0,2.5,Dominican Republic,Playas lindas,405,Dominican Republic,Playas lindas,Dominican Republic
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Central African Republic,la pobreza es común,405,Central African Republic,la pobreza es común,Central African Republic
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Central African Republic,la pobreza es común,405,Central African Republic,la pobreza es común,Central African Republic
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Central African Republic,la pobreza es común,405,Central African Republic,la pobreza es común,Central African Republic
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Brazil,Alegres,405,Brazil,Alegres,Brazil
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Brazil,Alegres,405,Brazil,Alegres,Brazil
Chile,0,3,0,2.5,United States,xenófobo,405,United States,xenófobo,United States
Chile,0,3,0,2.5,China,xenófobo,405,China,xenófobo,China
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Russia,Maduro,405,Russia,Maduro,Russia
Chile,0,3,0,2.5,Italy,Elegancia,405,Italy,Elegancia,Italy
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Argentina,gastan más dinero,405,Argentina,gastan más dinero,Argentina
Chile,0,3,0,2.5,United States,xenófobo,405,United States,xenófobo,United States
Chile,0,3,0,2.5,China,xenófobo,405,China,xenófobo,China
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Central African Republic,la pobreza es común,405,Central African Republic,la pobreza es común,Central African Republic
Chile,0,3,0,2.5,China,"barato, se fabrican zapatos",405,China,"barato, se fabrican zapatos",China
Chile,0,3,0,2.5,Venezuela,ruidosos,405,Venezuela,ruidosos,Venezuela
Chile,0,3,0,2.5,Colombia,ruidosos,405,Colombia,ruidosos,Colombia
Chile,0,3,0,2.5,United States,educación de buena calidad,405,United States,educación de buena calidad,United States
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Peru,comida muy rica,405,Peru,comida muy rica,Peru
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Peru,comida muy rica,405,Peru,comida muy rica,Peru
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Brazil,Alegres,405,Brazil,Alegres,Brazil
Chile,0,3,0,2.5,Dominican Republic,Playas lindas,405,Dominican Republic,Playas lindas,Dominican Republic
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Switzerland,tienen un buen manejo del dinero,405,Switzerland,tienen un buen manejo del dinero,Switzerland
Chile,0,3,0,2.5,Switzerland,educación de buena calidad,405,Switzerland,educación de buena calidad,Switzerland
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Brazil,Alegres,405,Brazil,Alegres,Brazil
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Haiti,la pobreza es común,405,Haiti,la pobreza es común,Haiti
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Peru,comida muy rica,405,Peru,comida muy rica,Peru
Chile,0,3,0,2.5,Switzerland,Universidad publica de calidad,405,Switzerland,Universidad publica de calidad,Switzerland
Chile,0,3,0,2.5,Dominican Republic,Playas lindas,405,Dominican Republic,Playas lindas,Dominican Republic
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Argentina,Mate,405,Argentina,Mate,Argentina
Chile,0,3,0,2.5,Switzerland,educación de buena calidad,405,Switzerland,educación de buena calidad,Switzerland
Chile,0,3,0,2.5,Brazil,música y baile excepcionales,405,Brazil,música y baile excepcionales,Brazil
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Germany,serios,405,Germany,serios,Germany
Chile,0,3,0,2.5,France,serios,405,France,serios,France
Chile,0,3,0,2.5,Cuba,la pobreza es común,405,Cuba,la pobreza es común,Cuba
Chile,0,3,0,2.5,Ethiopia,la pobreza es común,405,Ethiopia,la pobreza es común,Ethiopia
Chile,0,3,0,2.5,Kenya,la pobreza es común,405,Kenya,la pobreza es común,Kenya
Chile,0,3,0,2.5,Uganda,la pobreza es común,405,Uganda,la pobreza es común,Uganda
Chile,0,3,0,2.5,Venezuela,la pobreza es común,405,Venezuela,la pobreza es común,Venezuela
Chile,0,3,0,2.5,Cuba,Alegres,405,Cuba,Alegres,Cuba
Chile,0,3,0,2.5,Argentina,apasionados,405,Argentina,apasionados,Argentina
Peru,0,3,0,2.5,Ethiopia,la pobreza es común,231,Ethiopia,la pobreza es común,Ethiopia
Peru,0,3,0,2.5,Haiti,la pobreza es común,231,Haiti,la pobreza es común,Haiti
Peru,0,3,0,2.5,Norway,serios,231,Norway,serios,Norway
Peru,0,3,0,2.5,Russia,serios,231,Russia,serios,Russia
Peru,0,3,0,2.5,Sweden,serios,231,Sweden,serios,Sweden
Peru,0,3,0,2.5,China,enjoy cooking,231,China,enjoy cooking,China
Peru,0,3,0,2.5,Japan,enjoy cooking,231,Japan,enjoy cooking,Japan
Peru,0,3,0,2.5,Italy,enjoy cooking,231,Italy,enjoy cooking,Italy
Peru,0,3,0,2.5,France,enjoy cooking,231,France,enjoy cooking,France
Peru,0,3,0,2.5,Uruguay,asados,231,Uruguay,asados,Uruguay
Peru,0,3,0,2.5,Chile,Pisco,231,Chile,Pisco,Chile
Peru,0,3,0,2.5,Peru,machupichu,231,Peru,machupichu,Peru
Peru,0,3,0,2.5,Bolivia,xenófobo,231,Bolivia,xenófobo,Bolivia
Peru,0,3,0,2.5,United States,youtubers,231,United States,youtubers,United States
Peru,0,3,0,2.5,Mexico,youtubers,231,Mexico,youtubers,Mexico
Peru,0,3,0,2.5,Mexico,xenófobo,231,Mexico,xenófobo,Mexico
Peru,0,3,0,2.5,United States,xenófobo,231,United States,xenófobo,United States
Peru,0,3,0,2.5,Ecuador,Usan perfume,231,Ecuador,Usan perfume,Ecuador
Peru,0,3,0,2.5,China,pastas,231,China,pastas,China
Peru,0,3,0,2.5,Haiti,la pobreza es común,231,Haiti,la pobreza es común,Haiti
Peru,0,3,0,2.5,Brazil,Alegres,231,Brazil,Alegres,Brazil
Peru,0,3,0,2.5,Colombia,Alegres,231,Colombia,Alegres,Colombia
Peru,0,3,0,2.5,Thailand,Alegres,231,Thailand,Alegres,Thailand
Peru,0,3,0,2.5,Bolivia,la pobreza es común,231,Bolivia,la pobreza es común,Bolivia
Peru,0,3,0,2.5,Haiti,la pobreza es común,231,Haiti,la pobreza es común,Haiti
Peru,0,3,0,2.5,United States,quality education,231,United States,quality education,United States
Peru,0,3,0,2.5,China,quality education,231,China,quality education,China
Peru,0,3,0,2.5,United Kingdom,quality education,231,United Kingdom,quality education,United Kingdom
Peru,0,3,0,2.5,Uruguay,asados excelentes,231,Uruguay,asados excelentes,Uruguay
Peru,0,3,0,2.5,China,comida muy rica,231,China,comida muy rica,China
Peru,0,3,0,2.5,Spain,comida muy rica,231,Spain,comida muy rica,Spain
Peru,0,3,0,2.5,France,comida muy rica,231,France,comida muy rica,France
Peru,0,3,0,2.5,Italy,comida muy rica,231,Italy,comida muy rica,Italy
Peru,0,3,0,2.5,United States,quality education,231,United States,quality education,United States
Peru,0,3,0,2.5,China,quality education,231,China,quality education,China
Peru,0,3,0,2.5,Japan,quality education,231,Japan,quality education,Japan
Peru,0,3,0,2.5,United Kingdom,quality education,231,United Kingdom,quality education,United Kingdom
Peru,0,3,0,2.5,South Korea,better at managing money,231,South Korea,better at managing money,South Korea
Peru,0,3,0,2.5,Peru,comida rica,231,Peru,comida rica,Peru
Peru,0,3,0,2.5,Spain,comida rica,231,Spain,comida rica,Spain
Peru,0,3,0,2.5,China,comida rica,231,China,comida rica,China
Peru,0,3,0,2.5,Peru,cordillera,231,Peru,cordillera,Peru
Peru,0,3,0,2.5,Ecuador,cordillera,231,Ecuador,cordillera,Ecuador
Peru,0,3,0,2.5,Colombia,cordillera,231,Colombia,cordillera,Colombia
Peru,0,3,0,2.5,Argentina,cordillera,231,Argentina,cordillera,Argentina
Peru,0,3,0,2.5,France,Elegancia,231,France,Elegancia,France
Peru,0,3,0,2.5,Brazil,friendly,231,Brazil,friendly,Brazil
Peru,0,3,0,2.5,Colombia,friendly,231,Colombia,friendly,Colombia
Peru,0,3,0,2.5,Argentina,friendly,231,Argentina,friendly,Argentina
Peru,0,3,0,2.5,Guatemala,tacos,231,Guatemala,tacos,Guatemala
Peru,0,3,0,2.5,Haiti,pobres,231,Haiti,pobres,Haiti
Peru,0,3,0,2.5,Peru,comida muy rica,231,Peru,comida muy rica,Peru
Peru,0,3,0,2.5,China,comida muy rica,231,China,comida muy rica,China
Peru,0,3,0,2.5,Spain,comida muy rica,231,Spain,comida muy rica,Spain
Peru,0,3,0,2.5,Italy,comida muy rica,231,Italy,comida muy rica,Italy
Peru,0,3,0,2.5,Brazil,playas lindas,231,Brazil,playas lindas,Brazil
Peru,0,3,0,2.5,Colombia,playas lindas,231,Colombia,playas lindas,Colombia
Peru,0,3,0,2.5,Venezuela,playas lindas,231,Venezuela,playas lindas,Venezuela
Peru,0,3,0,2.5,Mexico,playas lindas,231,Mexico,playas lindas,Mexico
Peru,0,3,0,2.5,Greece,playas lindas,231,Greece,playas lindas,Greece
Peru,0,3,0,2.5,United States,better at managing money,231,United States,better at managing money,United States
Peru,0,3,0,2.5,South Korea,better at managing money,231,South Korea,better at managing money,South Korea
Peru,0,3,0,2.5,China,better at managing money,231,China,better at managing money,China
Peru,0,3,0,2.5,Japan,better at managing money,231,Japan,better at managing money,Japan
Peru,0,3,0,2.5,Mexico,piramides,231,Mexico,piramides,Mexico
Peru,0,3,0,2.5,Uruguay,Mate,231,Uruguay,Mate,Uruguay
Peru,0,3,0,2.5,Haiti,la pobreza es común,231,Haiti,la pobreza es común,Haiti
Peru,0,3,0,2.5,Venezuela,Ruidosos,231,Venezuela,Ruidosos,Venezuela
Peru,0,3,0,2.5,United States,better at managing money,231,United States,better at managing money,United States
Peru,0,3,0,2.5,Japan,better at managing money,231,Japan,better at managing money,Japan
Peru,0,3,0,2.5,Japan,has the best educational system,231,Japan,has the best educational system,Japan
Peru,0,3,0,2.5,United States,quality education,231,United States,quality education,United States
Peru,0,3,0,2.5,Japan,quality education,231,Japan,quality education,Japan
Peru,0,3,0,2.5,Uruguay,carne,231,Uruguay,carne,Uruguay
Peru,0,3,0,2.5,Brazil,felicidad,231,Brazil,felicidad,Brazil
Peru,0,3,0,2.5,United States,educación de buena calidad,231,United States,educación de buena calidad,United States
Peru,0,3,0,2.5,China,educación de buena calidad,231,China,educación de buena calidad,China
Peru,0,3,0,2.5,Japan,educación de buena calidad,231,Japan,educación de buena calidad,Japan
Peru,0,3,0,2.5,Bolivia,carnabal,231,Bolivia,carnabal,Bolivia
