source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Mexico,comidas condimentadas,12815,Mexico,comidas condimentadas,Mexico
Argentina,0,3,0,2.5,United States,excelencia academica,12815,United States,excelencia academica,United States
Argentina,0,3,0,2.5,Germany,excelencia academica,12815,Germany,excelencia academica,Germany
Argentina,0,3,0,2.5,India,Pobreza,12815,India,Pobreza,India
Argentina,0,3,0,2.5,Peru,Pachamama,12815,Peru,Pachamama,Peru
Argentina,0,3,0,2.5,Brazil,fanatismo,12815,Brazil,fanatismo,Brazil
Argentina,0,3,0,2.5,Brazil,"felices, contentos, alegres, familieros",12815,Brazil,"felices, contentos, alegres, familieros",Brazil
Argentina,0,3,0,2.5,Uruguay,ACOGEDORES,12815,Uruguay,ACOGEDORES,Uruguay
Argentina,0,3,0,2.5,North Korea,disciplina,12815,North Korea,disciplina,North Korea
Argentina,0,3,0,2.5,United States,corrupción,12815,United States,corrupción,United States
Argentina,0,3,0,2.5,Israel,diversos culturalmente,12815,Israel,diversos culturalmente,Israel
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,sumición,12815,Argentina,sumición,Argentina
Argentina,0,3,0,2.5,Argentina,tradicionalista,12815,Argentina,tradicionalista,Argentina
Argentina,0,3,0,2.5,Argentina,Herencia incaica,12815,Argentina,Herencia incaica,Argentina
Argentina,0,3,0,2.5,Argentina,simpaticos,12815,Argentina,simpaticos,Argentina
Argentina,0,3,0,2.5,Argentina,Selva Amazónica,12815,Argentina,Selva Amazónica,Argentina
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,GANADOR,12815,Argentina,GANADOR,Argentina
Argentina,0,3,0,2.5,Argentina,Ingleses,12815,Argentina,Ingleses,Argentina
Argentina,0,3,0,2.5,Argentina,El arte,12815,Argentina,El arte,Argentina
Argentina,0,3,0,2.5,Argentina,SIMPÁTICOS,12815,Argentina,SIMPÁTICOS,Argentina
Argentina,0,3,0,2.5,Argentina,Muro,12815,Argentina,Muro,Argentina
Argentina,0,3,0,2.5,Argentina,montañas,12815,Argentina,montañas,Argentina
Argentina,0,3,0,2.5,Argentina,Migrantes,12815,Argentina,Migrantes,Argentina
Argentina,0,3,0,2.5,Argentina,empanadas,12815,Argentina,empanadas,Argentina
Argentina,0,3,0,2.5,Argentina,SUBCAMPEON,12815,Argentina,SUBCAMPEON,Argentina
Argentina,0,3,0,2.5,Argentina,Resistencia festiva,12815,Argentina,Resistencia festiva,Argentina
Argentina,0,3,0,2.5,Argentina,Chocolate,12815,Argentina,Chocolate,Argentina
Argentina,0,3,0,2.5,Argentina,Predispuesto,12815,Argentina,Predispuesto,Argentina
Argentina,0,3,0,2.5,Argentina,festivos,12815,Argentina,festivos,Argentina
Argentina,0,3,0,2.5,Argentina,Amantes de la naturaleza,12815,Argentina,Amantes de la naturaleza,Argentina
Argentina,0,3,0,2.5,Argentina,Religión,12815,Argentina,Religión,Argentina
Argentina,0,3,0,2.5,Bolivia,Historia,12815,Bolivia,Historia,Bolivia
Argentina,0,3,0,2.5,Bolivia,El arte,12815,Bolivia,El arte,Bolivia
Argentina,0,3,0,2.5,Bolivia,trabajador,12815,Bolivia,trabajador,Bolivia
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Brazil,aleges,12815,Brazil,aleges,Brazil
Argentina,0,3,0,2.5,Argentina,catolicos,12815,Argentina,catolicos,Argentina
Argentina,0,3,0,2.5,Congo Republic,Pobreza,12815,Congo Republic,Pobreza,Congo Republic
Argentina,0,3,0,2.5,Uruguay,"Calor, norte argentino, rio , monte , humedad, frontera, humedad, tranquilidad,humildad",12815,Uruguay,"Calor, norte argentino, rio , monte , humedad, frontera, humedad, tranquilidad,humildad",Uruguay
Argentina,0,3,0,2.5,Bahamas,Esferas de influencia indígena,12815,Bahamas,Esferas de influencia indígena,Bahamas
Argentina,0,3,0,2.5,Italy,perdedores,12815,Italy,perdedores,Italy
Argentina,0,3,0,2.5,United States,desafiantes,12815,United States,desafiantes,United States
Argentina,0,3,0,2.5,Cambodia,Pobreza,12815,Cambodia,Pobreza,Cambodia
Argentina,0,3,0,2.5,DR Congo,Pobreza,12815,DR Congo,Pobreza,DR Congo
Argentina,0,3,0,2.5,Dominican Republic,Pobreza,12815,Dominican Republic,Pobreza,Dominican Republic
Argentina,0,3,0,2.5,Guinea-Bissau,Pobreza,12815,Guinea-Bissau,Pobreza,Guinea-Bissau
Argentina,0,3,0,2.5,Ethiopia,Pobreza,12815,Ethiopia,Pobreza,Ethiopia
Argentina,0,3,0,2.5,Guinea,Pobreza,12815,Guinea,Pobreza,Guinea
Argentina,0,3,0,2.5,Brazil,baile,12815,Brazil,baile,Brazil
Argentina,0,3,0,2.5,Colombia,baile,12815,Colombia,baile,Colombia
Argentina,0,3,0,2.5,Cuba,baile,12815,Cuba,baile,Cuba
Argentina,0,3,0,2.5,Chile,migrantes,12815,Chile,migrantes,Chile
Argentina,0,3,0,2.5,Mexico,migrantes,12815,Mexico,migrantes,Mexico
Argentina,0,3,0,2.5,Morocco,migrantes,12815,Morocco,migrantes,Morocco
Argentina,0,3,0,2.5,Venezuela,migrantes,12815,Venezuela,migrantes,Venezuela
Argentina,0,3,0,2.5,Brazil,"contentos, felices",12815,Brazil,"contentos, felices",Brazil
Argentina,0,3,0,2.5,Colombia,"contentos, felices",12815,Colombia,"contentos, felices",Colombia
Argentina,0,3,0,2.5,Chile,Tradicionales,12815,Chile,Tradicionales,Chile
Argentina,0,3,0,2.5,Ecuador,Tradicionales,12815,Ecuador,Tradicionales,Ecuador
Argentina,0,3,0,2.5,Germany,Tradicionales,12815,Germany,Tradicionales,Germany
Argentina,0,3,0,2.5,El Salvador,liberales,12815,El Salvador,liberales,El Salvador
Argentina,0,3,0,2.5,Argentina,Belleza,12815,Argentina,Belleza,Argentina
Argentina,0,3,0,2.5,Colombia,Belleza,12815,Colombia,Belleza,Colombia
Argentina,0,3,0,2.5,Australia,Belleza,12815,Australia,Belleza,Australia
Argentina,0,3,0,2.5,Greece,Belleza,12815,Greece,Belleza,Greece
Argentina,0,3,0,2.5,Ecuador,Belleza,12815,Ecuador,Belleza,Ecuador
Argentina,0,3,0,2.5,Armenia,Judios,12815,Armenia,Judios,Armenia
Argentina,0,3,0,2.5,Germany,Judios,12815,Germany,Judios,Germany
Argentina,0,3,0,2.5,China,La cultura,12815,China,La cultura,China
Argentina,0,3,0,2.5,Greece,La cultura,12815,Greece,La cultura,Greece
Argentina,0,3,0,2.5,Italy,La cultura,12815,Italy,La cultura,Italy
Argentina,0,3,0,2.5,Jamaica,Hambre - desnutrición.,12815,Jamaica,Hambre - desnutrición.,Jamaica
Argentina,0,3,0,2.5,Palestine,Hambre - desnutrición.,12815,Palestine,Hambre - desnutrición.,Palestine
Argentina,0,3,0,2.5,Japan,Estudiosos,12815,Japan,Estudiosos,Japan
Argentina,0,3,0,2.5,Israel,Estudiosos,12815,Israel,Estudiosos,Israel
Argentina,0,3,0,2.5,China,El arte,12815,China,El arte,China
Argentina,0,3,0,2.5,Greece,El arte,12815,Greece,El arte,Greece
Argentina,0,3,0,2.5,Afghanistan,Petroleo,12815,Afghanistan,Petroleo,Afghanistan
Argentina,0,3,0,2.5,Kuwait,Petroleo,12815,Kuwait,Petroleo,Kuwait
Argentina,0,3,0,2.5,Venezuela,Petroleo,12815,Venezuela,Petroleo,Venezuela
Argentina,0,3,0,2.5,Switzerland,pulcros,12815,Switzerland,pulcros,Switzerland
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Bulgaria,Folclore,12815,Bulgaria,Folclore,Bulgaria
Argentina,0,3,0,2.5,Italy,buenos cantantes y musicos,12815,Italy,buenos cantantes y musicos,Italy
Argentina,0,3,0,2.5,Italy,Religión,12815,Italy,Religión,Italy
Argentina,0,3,0,2.5,Argentina,Machistas,12815,Argentina,Machistas,Argentina
Argentina,0,3,0,2.5,Dominican Republic,sexi,12815,Dominican Republic,sexi,Dominican Republic
Argentina,0,3,0,2.5,Brazil,Turismo,12815,Brazil,Turismo,Brazil
Argentina,0,3,0,2.5,Argentina,corrupción,12815,Argentina,corrupción,Argentina
Argentina,0,3,0,2.5,Colombia,mafias,12815,Colombia,mafias,Colombia
Argentina,0,3,0,2.5,China,constancia,12815,China,constancia,China
Argentina,0,3,0,2.5,Maldives,Lujo,12815,Maldives,Lujo,Maldives
Argentina,0,3,0,2.5,Brazil,"Vivaces, fiesteros",12815,Brazil,"Vivaces, fiesteros",Brazil
Argentina,0,3,0,2.5,Mexico,Robo,12815,Mexico,Robo,Mexico
Argentina,0,3,0,2.5,France,universidad,12815,France,universidad,France
Argentina,0,3,0,2.5,Costa Rica,El mar y las playas,12815,Costa Rica,El mar y las playas,Costa Rica
Argentina,0,3,0,2.5,China,anime,12815,China,anime,China
Argentina,0,3,0,2.5,Chile,cordillera,12815,Chile,cordillera,Chile
Argentina,0,3,0,2.5,Peru,"piramides, faraones, momias,respeto,religiosos,",12815,Peru,"piramides, faraones, momias,respeto,religiosos,",Peru
Argentina,0,3,0,2.5,Angola,familieros,12815,Angola,familieros,Angola
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Haiti,Pobreza,12815,Haiti,Pobreza,Haiti
Argentina,0,3,0,2.5,Italy,catolicos,12815,Italy,catolicos,Italy
Argentina,0,3,0,2.5,Brazil,fanatismo,12815,Brazil,fanatismo,Brazil
Argentina,0,3,0,2.5,Argentina,una persona nacida en determinado lugar,12815,Argentina,una persona nacida en determinado lugar,Argentina
Argentina,0,3,0,2.5,Brazil,AMERICANOS,12815,Brazil,AMERICANOS,Brazil
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,"felices, contentos, alegres, familieros",12815,Argentina,"felices, contentos, alegres, familieros",Argentina
Argentina,0,3,0,2.5,Chile,cordillera,12815,Chile,cordillera,Chile
Argentina,0,3,0,2.5,Argentina,amistosos,12815,Argentina,amistosos,Argentina
Argentina,0,3,0,2.5,Germany,Eficacia,12815,Germany,Eficacia,Germany
Argentina,0,3,0,2.5,Germany,"hospitalidad, amabilidad",12815,Germany,"hospitalidad, amabilidad",Germany
Argentina,0,3,0,2.5,Argentina,Amantes de la naturaleza,12815,Argentina,Amantes de la naturaleza,Argentina
Argentina,0,3,0,2.5,France,Alegres,12815,France,Alegres,France
Argentina,0,3,0,2.5,Brazil,celebraciones,12815,Brazil,celebraciones,Brazil
Argentina,0,3,0,2.5,France,fútbol,12815,France,fútbol,France
Argentina,0,3,0,2.5,Cuba,Pobreza,12815,Cuba,Pobreza,Cuba
Argentina,0,3,0,2.5,Canada,Deportistas,12815,Canada,Deportistas,Canada
Argentina,0,3,0,2.5,Egypt,celebraciones,12815,Egypt,celebraciones,Egypt
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,India,Pobreza,12815,India,Pobreza,India
Argentina,0,3,0,2.5,Argentina,Buena gastronomia,12815,Argentina,Buena gastronomia,Argentina
Argentina,0,3,0,2.5,Ireland,cervezas,12815,Ireland,cervezas,Ireland
Argentina,0,3,0,2.5,Brazil,carnavales,12815,Brazil,carnavales,Brazil
Argentina,0,3,0,2.5,Central African Republic,Hambruna,12815,Central African Republic,Hambruna,Central African Republic
Argentina,0,3,0,2.5,Cote d'Ivoire,Hambruna,12815,Cote d'Ivoire,Hambruna,Cote d'Ivoire
Argentina,0,3,0,2.5,Colombia,Amantes de la naturaleza,12815,Colombia,Amantes de la naturaleza,Colombia
Argentina,0,3,0,2.5,Angola,son todos pobres,12815,Angola,son todos pobres,Angola
Argentina,0,3,0,2.5,Ethiopia,son todos pobres,12815,Ethiopia,son todos pobres,Ethiopia
Argentina,0,3,0,2.5,Bangladesh,Pobreza,12815,Bangladesh,Pobreza,Bangladesh
Argentina,0,3,0,2.5,Botswana,Pobreza,12815,Botswana,Pobreza,Botswana
Argentina,0,3,0,2.5,Mexico,Machistas,12815,Mexico,Machistas,Mexico
Argentina,0,3,0,2.5,Saudi Arabia,Machistas,12815,Saudi Arabia,Machistas,Saudi Arabia
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Afghanistan,Caipirinha,12815,Afghanistan,Caipirinha,Afghanistan
Argentina,0,3,0,2.5,Argentina,Buena gastronomia,12815,Argentina,Buena gastronomia,Argentina
Argentina,0,3,0,2.5,Angola,EDUCACIÓN,12815,Angola,EDUCACIÓN,Angola
Argentina,0,3,0,2.5,Argentina,religion,12815,Argentina,religion,Argentina
Argentina,0,3,0,2.5,Argentina,habilidosos,12815,Argentina,habilidosos,Argentina
Argentina,0,3,0,2.5,Argentina,Tranquilos,12815,Argentina,Tranquilos,Argentina
Argentina,0,3,0,2.5,Brazil,Onas,12815,Brazil,Onas,Brazil
Argentina,0,3,0,2.5,Argentina,Amables,12815,Argentina,Amables,Argentina
Argentina,0,3,0,2.5,Angola,Pobreza,12815,Angola,Pobreza,Angola
Argentina,0,3,0,2.5,Italy,Vinos,12815,Italy,Vinos,Italy
Argentina,0,3,0,2.5,Uruguay,amistosos,12815,Uruguay,amistosos,Uruguay
Argentina,0,3,0,2.5,China,ROPA,12815,China,ROPA,China
Argentina,0,3,0,2.5,Cameroon,Pobreza,12815,Cameroon,Pobreza,Cameroon
Argentina,0,3,0,2.5,Paraguay,tradicional,12815,Paraguay,tradicional,Paraguay
Argentina,0,3,0,2.5,Venezuela,"crativo, emprendedor",12815,Venezuela,"crativo, emprendedor",Venezuela
Argentina,0,3,0,2.5,Eritrea,Pobreza,12815,Eritrea,Pobreza,Eritrea
Argentina,0,3,0,2.5,Haiti,Pobreza,12815,Haiti,Pobreza,Haiti
Argentina,0,3,0,2.5,Italy,sexi,12815,Italy,sexi,Italy
Argentina,0,3,0,2.5,Sweden,sexi,12815,Sweden,sexi,Sweden
Argentina,0,3,0,2.5,Netherlands,sexi,12815,Netherlands,sexi,Netherlands
Argentina,0,3,0,2.5,Russia,sexi,12815,Russia,sexi,Russia
Argentina,0,3,0,2.5,India,religion,12815,India,religion,India
Argentina,0,3,0,2.5,Mexico,religion,12815,Mexico,religion,Mexico
Argentina,0,3,0,2.5,Spain,religion,12815,Spain,religion,Spain
Argentina,0,3,0,2.5,Iran,religion,12815,Iran,religion,Iran
Argentina,0,3,0,2.5,Iraq,religion,12815,Iraq,religion,Iraq
Argentina,0,3,0,2.5,Palestine,religion,12815,Palestine,religion,Palestine
Argentina,0,3,0,2.5,Israel,religion,12815,Israel,religion,Israel
Argentina,0,3,0,2.5,Germany,pirinreos,12815,Germany,pirinreos,Germany
Argentina,0,3,0,2.5,Argentina,comida,12815,Argentina,comida,Argentina
Argentina,0,3,0,2.5,Peru,comida,12815,Peru,comida,Peru
Argentina,0,3,0,2.5,Spain,comida,12815,Spain,comida,Spain
Argentina,0,3,0,2.5,Italy,comida,12815,Italy,comida,Italy
Argentina,0,3,0,2.5,France,comida,12815,France,comida,France
Argentina,0,3,0,2.5,Portugal,comida,12815,Portugal,comida,Portugal
Argentina,0,3,0,2.5,Saudi Arabia,comida,12815,Saudi Arabia,comida,Saudi Arabia
Argentina,0,3,0,2.5,Uruguay,comida,12815,Uruguay,comida,Uruguay
Argentina,0,3,0,2.5,Ireland,Duendes,12815,Ireland,Duendes,Ireland
Argentina,0,3,0,2.5,United States,Duendes,12815,United States,Duendes,United States
Argentina,0,3,0,2.5,France,Duendes,12815,France,Duendes,France
Argentina,0,3,0,2.5,Germany,Resiliente,12815,Germany,Resiliente,Germany
Argentina,0,3,0,2.5,Japan,Resiliente,12815,Japan,Resiliente,Japan
Argentina,0,3,0,2.5,China,Resiliente,12815,China,Resiliente,China
Argentina,0,3,0,2.5,Peru,Pachamama,12815,Peru,Pachamama,Peru
Argentina,0,3,0,2.5,Bolivia,Pachamama,12815,Bolivia,Pachamama,Bolivia
Argentina,0,3,0,2.5,Suriname,Construccion,12815,Suriname,Construccion,Suriname
Argentina,0,3,0,2.5,Guyana,Construccion,12815,Guyana,Construccion,Guyana
Argentina,0,3,0,2.5,Finland,Construccion,12815,Finland,Construccion,Finland
Argentina,0,3,0,2.5,Netherlands,super población,12815,Netherlands,super población,Netherlands
Argentina,0,3,0,2.5,China,super población,12815,China,super población,China
Argentina,0,3,0,2.5,India,super población,12815,India,super población,India
Argentina,0,3,0,2.5,Japan,super población,12815,Japan,super población,Japan
Argentina,0,3,0,2.5,Spain,humiristas,12815,Spain,humiristas,Spain
Argentina,0,3,0,2.5,United Kingdom,humiristas,12815,United Kingdom,humiristas,United Kingdom
Argentina,0,3,0,2.5,Canada,pasificos,12815,Canada,pasificos,Canada
Argentina,0,3,0,2.5,Paraguay,"Sopa paraguaya, humita",12815,Paraguay,"Sopa paraguaya, humita",Paraguay
Argentina,0,3,0,2.5,Bolivia,"Sopa paraguaya, humita",12815,Bolivia,"Sopa paraguaya, humita",Bolivia
Argentina,0,3,0,2.5,Argentina,Resistencia,12815,Argentina,Resistencia,Argentina
Argentina,0,3,0,2.5,Germany,Resistencia,12815,Germany,Resistencia,Germany
Argentina,0,3,0,2.5,Mexico,pedantes,12815,Mexico,pedantes,Mexico
Argentina,0,3,0,2.5,Chile,pedantes,12815,Chile,pedantes,Chile
Argentina,0,3,0,2.5,United States,pedantes,12815,United States,pedantes,United States
Argentina,0,3,0,2.5,Argentina,IDIOMA ESPAÑOL,12815,Argentina,IDIOMA ESPAÑOL,Argentina
Argentina,0,3,0,2.5,Uruguay,IDIOMA ESPAÑOL,12815,Uruguay,IDIOMA ESPAÑOL,Uruguay
Argentina,0,3,0,2.5,Chile,IDIOMA ESPAÑOL,12815,Chile,IDIOMA ESPAÑOL,Chile
Argentina,0,3,0,2.5,Bolivia,IDIOMA ESPAÑOL,12815,Bolivia,IDIOMA ESPAÑOL,Bolivia
Argentina,0,3,0,2.5,Peru,IDIOMA ESPAÑOL,12815,Peru,IDIOMA ESPAÑOL,Peru
Argentina,0,3,0,2.5,Ecuador,IDIOMA ESPAÑOL,12815,Ecuador,IDIOMA ESPAÑOL,Ecuador
Argentina,0,3,0,2.5,Colombia,IDIOMA ESPAÑOL,12815,Colombia,IDIOMA ESPAÑOL,Colombia
Argentina,0,3,0,2.5,Venezuela,IDIOMA ESPAÑOL,12815,Venezuela,IDIOMA ESPAÑOL,Venezuela
Argentina,0,3,0,2.5,Panama,IDIOMA ESPAÑOL,12815,Panama,IDIOMA ESPAÑOL,Panama
Argentina,0,3,0,2.5,Costa Rica,IDIOMA ESPAÑOL,12815,Costa Rica,IDIOMA ESPAÑOL,Costa Rica
Argentina,0,3,0,2.5,Guatemala,IDIOMA ESPAÑOL,12815,Guatemala,IDIOMA ESPAÑOL,Guatemala
Argentina,0,3,0,2.5,Nicaragua,IDIOMA ESPAÑOL,12815,Nicaragua,IDIOMA ESPAÑOL,Nicaragua
Argentina,0,3,0,2.5,El Salvador,IDIOMA ESPAÑOL,12815,El Salvador,IDIOMA ESPAÑOL,El Salvador
Argentina,0,3,0,2.5,Spain,IDIOMA ESPAÑOL,12815,Spain,IDIOMA ESPAÑOL,Spain
Argentina,0,3,0,2.5,Cuba,IDIOMA ESPAÑOL,12815,Cuba,IDIOMA ESPAÑOL,Cuba
Argentina,0,3,0,2.5,Mexico,"Rituales, religiones",12815,Mexico,"Rituales, religiones",Mexico
Argentina,0,3,0,2.5,Haiti,"Rituales, religiones",12815,Haiti,"Rituales, religiones",Haiti
Argentina,0,3,0,2.5,Chile,"Rituales, religiones",12815,Chile,"Rituales, religiones",Chile
Argentina,0,3,0,2.5,Iceland,nublado,12815,Iceland,nublado,Iceland
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Cuba,hospitalarios,12815,Cuba,hospitalarios,Cuba
Argentina,0,3,0,2.5,Paraguay,Comida chipá,12815,Paraguay,Comida chipá,Paraguay
Argentina,0,3,0,2.5,Mexico,diversos,12815,Mexico,diversos,Mexico
Argentina,0,3,0,2.5,Italy,Familiar,12815,Italy,Familiar,Italy
Argentina,0,3,0,2.5,Cuba,Resistencia,12815,Cuba,Resistencia,Cuba
Argentina,0,3,0,2.5,Uruguay,Camaradería,12815,Uruguay,Camaradería,Uruguay
Argentina,0,3,0,2.5,Congo Republic,Combativo,12815,Congo Republic,Combativo,Congo Republic
Argentina,0,3,0,2.5,Mexico,Culturalmente diversos,12815,Mexico,Culturalmente diversos,Mexico
Argentina,0,3,0,2.5,San Marino,millonarios,12815,San Marino,millonarios,San Marino
Argentina,0,3,0,2.5,Spain,IDIOMA ESPAÑOL,12815,Spain,IDIOMA ESPAÑOL,Spain
Argentina,0,3,0,2.5,Congo Republic,Pobreza,12815,Congo Republic,Pobreza,Congo Republic
Argentina,0,3,0,2.5,Ecuador,Geográficamente variado,12815,Ecuador,Geográficamente variado,Ecuador
Argentina,0,3,0,2.5,Japan,tecnologico,12815,Japan,tecnologico,Japan
Argentina,0,3,0,2.5,Argentina,empanadas,12815,Argentina,empanadas,Argentina
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Argentina,Picante,12815,Argentina,Picante,Argentina
Argentina,0,3,0,2.5,Bolivia,Robo,12815,Bolivia,Robo,Bolivia
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Angola,Pobreza,12815,Angola,Pobreza,Angola
Argentina,0,3,0,2.5,Burundi,Pobreza,12815,Burundi,Pobreza,Burundi
Argentina,0,3,0,2.5,Belgium,"diciplina, respeto",12815,Belgium,"diciplina, respeto",Belgium
Argentina,0,3,0,2.5,Brazil,Dolarizado,12815,Brazil,Dolarizado,Brazil
Argentina,0,3,0,2.5,Brazil,"playa, alegría, baile, danza, deseo de libertad",12815,Brazil,"playa, alegría, baile, danza, deseo de libertad",Brazil
Argentina,0,3,0,2.5,Argentina,Hispanohablante,12815,Argentina,Hispanohablante,Argentina
Argentina,0,3,0,2.5,France,Resiliente,12815,France,Resiliente,France
Argentina,0,3,0,2.5,Chile,Milei y Tramp,12815,Chile,Milei y Tramp,Chile
Argentina,0,3,0,2.5,Cuba,Machismo,12815,Cuba,Machismo,Cuba
Argentina,0,3,0,2.5,Colombia,Machismo,12815,Colombia,Machismo,Colombia
Argentina,0,3,0,2.5,Albania,Desamparados,12815,Albania,Desamparados,Albania
Argentina,0,3,0,2.5,Sierra Leone,Desamparados,12815,Sierra Leone,Desamparados,Sierra Leone
Argentina,0,3,0,2.5,Libya,Desamparados,12815,Libya,Desamparados,Libya
Argentina,0,3,0,2.5,Argentina,amistosos,12815,Argentina,amistosos,Argentina
Argentina,0,3,0,2.5,Brazil,amistosos,12815,Brazil,amistosos,Brazil
Argentina,0,3,0,2.5,United Kingdom,Discusión,12815,United Kingdom,Discusión,United Kingdom
Argentina,0,3,0,2.5,Mexico,"Comida, bebida",12815,Mexico,"Comida, bebida",Mexico
Argentina,0,3,0,2.5,Peru,"Comida, bebida",12815,Peru,"Comida, bebida",Peru
Argentina,0,3,0,2.5,Cuba,Revolución,12815,Cuba,Revolución,Cuba
Argentina,0,3,0,2.5,Norway,Disciplina,12815,Norway,Disciplina,Norway
Argentina,0,3,0,2.5,Italy,Buen comer,12815,Italy,Buen comer,Italy
Argentina,0,3,0,2.5,Uruguay,Tranquilos,12815,Uruguay,Tranquilos,Uruguay
Argentina,0,3,0,2.5,Brazil,Caluroso,12815,Brazil,Caluroso,Brazil
Argentina,0,3,0,2.5,Indonesia,Caluroso,12815,Indonesia,Caluroso,Indonesia
Argentina,0,3,0,2.5,Uruguay,Comida,12815,Uruguay,Comida,Uruguay
Argentina,0,3,0,2.5,Spain,"contentos, felices",12815,Spain,"contentos, felices",Spain
Argentina,0,3,0,2.5,Angola,Pobreza,12815,Angola,Pobreza,Angola
Argentina,0,3,0,2.5,India,"asado, carne, pampas, campos",12815,India,"asado, carne, pampas, campos",India
Argentina,0,3,0,2.5,India,Pobreza,12815,India,Pobreza,India
Argentina,0,3,0,2.5,Mali,Pobreza,12815,Mali,Pobreza,Mali
Argentina,0,3,0,2.5,Jordan,Pobreza,12815,Jordan,Pobreza,Jordan
Argentina,0,3,0,2.5,Argentina,Pachamama,12815,Argentina,Pachamama,Argentina
Argentina,0,3,0,2.5,Azerbaijan,Pachamama,12815,Azerbaijan,Pachamama,Azerbaijan
Argentina,0,3,0,2.5,Egypt,"latinoamerica, sexismo",12815,Egypt,"latinoamerica, sexismo",Egypt
Argentina,0,3,0,2.5,Argentina,FUTBOL,12815,Argentina,FUTBOL,Argentina
Argentina,0,3,0,2.5,Argentina,Machismo,12815,Argentina,Machismo,Argentina
Argentina,0,3,0,2.5,Morocco,estudiar,12815,Morocco,estudiar,Morocco
Argentina,0,3,0,2.5,Argentina,cultos,12815,Argentina,cultos,Argentina
Argentina,0,3,0,2.5,Austria,cultos,12815,Austria,cultos,Austria
Argentina,0,3,0,2.5,Bulgaria,cultos,12815,Bulgaria,cultos,Bulgaria
Argentina,0,3,0,2.5,Cuba,Comidas picantes,12815,Cuba,Comidas picantes,Cuba
Argentina,0,3,0,2.5,Brazil,sexi,12815,Brazil,sexi,Brazil
Argentina,0,3,0,2.5,Cuba,religion,12815,Cuba,religion,Cuba
Argentina,0,3,0,2.5,Argentina,Simpáticos,12815,Argentina,Simpáticos,Argentina
Argentina,0,3,0,2.5,Cameroon,Pobreza,12815,Cameroon,Pobreza,Cameroon
Argentina,0,3,0,2.5,India,Hambre,12815,India,Hambre,India
Argentina,0,3,0,2.5,Afghanistan,Pobreza,12815,Afghanistan,Pobreza,Afghanistan
Argentina,0,3,0,2.5,Afghanistan,pobreza egipto,12815,Afghanistan,pobreza egipto,Afghanistan
Argentina,0,3,0,2.5,Congo Republic,Pobreza,12815,Congo Republic,Pobreza,Congo Republic
Argentina,0,3,0,2.5,Brazil,villas miserias,12815,Brazil,villas miserias,Brazil
Argentina,0,3,0,2.5,India,villas miserias,12815,India,villas miserias,India
Argentina,0,3,0,2.5,Cuba,"che guevara, alzamiento",12815,Cuba,"che guevara, alzamiento",Cuba
Argentina,0,3,0,2.5,Cuba,Migrantes,12815,Cuba,Migrantes,Cuba
Argentina,0,3,0,2.5,Venezuela,Migrantes,12815,Venezuela,Migrantes,Venezuela
Argentina,0,3,0,2.5,Senegal,Migrantes,12815,Senegal,Migrantes,Senegal
Argentina,0,3,0,2.5,Haiti,Migrantes,12815,Haiti,Migrantes,Haiti
Argentina,0,3,0,2.5,Sweden,blancos,12815,Sweden,blancos,Sweden
Argentina,0,3,0,2.5,Bolivia,Coloridos,12815,Bolivia,Coloridos,Bolivia
Argentina,0,3,0,2.5,India,Coloridos,12815,India,Coloridos,India
Argentina,0,3,0,2.5,Switzerland,ordenados,12815,Switzerland,ordenados,Switzerland
Argentina,0,3,0,2.5,Japan,ordenados,12815,Japan,ordenados,Japan
Argentina,0,3,0,2.5,Argentina,hospitalaria,12815,Argentina,hospitalaria,Argentina
Argentina,0,3,0,2.5,Peru,hospitalaria,12815,Peru,hospitalaria,Peru
Argentina,0,3,0,2.5,Argentina,Calidos,12815,Argentina,Calidos,Argentina
